nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x ,Relbow_y,Rwrist_x,RWrist_y ,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y ,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y ,REye_x,REye_y,LEye_x,LEye_y ,REar_x,REar_y,LEar_x,Lear_y,class
0.45,0.17,0.46,0.24,0.43,0.24,0.39,0.17,0.38,0.07,0.5,0.24,0.52,0.15,0.5,0.07,0.43,0.5,0.44,0.7,0.46,0.87,0.49,0.48,0.5,0.7,0.51,0.89,0.45,0.15,0.46,0.15,0.44,0.17,0.48,0.15,1
0.45,0.17,0.46,0.24,0.42,0.24,0.38,0.17,0.34,0.09,0.5,0.24,0.52,0.17,0.55,0.09,0.43,0.5,0.44,0.7,0.46,0.87,0.49,0.5,0.5,0.7,0.51,0.87,0.45,0.15,0.46,0.15,0.44,0.17,0.48,0.15,1
0.45,0.17,0.46,0.24,0.42,0.26,0.37,0.2,0.31,0.13,0.5,0.24,0.55,0.2,0.57,0.13,0.43,0.5,0.44,0.7,0.46,0.87,0.49,0.5,0.5,0.7,0.51,0.89,0.45,0.15,0.46,0.15,0.44,0.17,0.48,0.15,1
0.45,0.17,0.46,0.24,0.43,0.26,0.37,0.24,0.29,0.22,0.51,0.24,0.56,0.22,0.6,0.17,0.44,0.5,0.44,0.7,0.46,0.87,0.49,0.5,0.5,0.7,0.51,0.89,0.45,0.15,0.46,0.15,0.44,0.17,0.48,0.15,1
0.46,0.17,0.46,0.26,0.43,0.26,0.37,0.31,0.31,0.33,0.5,0.24,0.55,0.26,0.61,0.26,0.44,0.5,0.44,0.7,0.46,0.87,0.49,0.5,0.5,0.7,0.51,0.89,0.45,0.15,0.46,0.15,0.44,0.17,0.49,0.15,1
0.45,0.17,0.45,0.26,0.42,0.28,0.38,0.35,0.32,0.44,0.5,0.24,0.54,0.31,0.59,0.35,0.43,0.5,0.44,0.7,0.46,0.87,0.49,0.5,0.5,0.7,0.51,0.87,0.44,0.15,0.46,0.15,0.43,0.17,0.48,0.15,1
0.46,0.17,0.46,0.26,0.43,0.28,0.38,0.37,0.33,0.46,0.5,0.26,0.54,0.31,0.59,0.35,0.44,0.5,0.44,0.67,0.46,0.85,0.49,0.5,0.49,0.67,0.48,0.83,0.45,0.15,0.46,0.15,0.44,0.17,0.48,0.15,1
0.48,0.17,0.48,0.26,0.44,0.26,0.39,0.35,0.33,0.41,0.51,0.26,0.55,0.37,0.57,0.46,0.45,0.5,0.45,0.67,0.46,0.85,0.5,0.5,0.49,0.7,0.46,0.85,0.46,0.15,0.49,0.15,0.45,0.17,0.5,0.17,1
0.48,0.15,0.48,0.26,0.43,0.24,0.37,0.26,0.31,0.26,0.51,0.26,0.52,0.39,0.55,0.5,0.45,0.5,0.45,0.7,0.46,0.85,0.5,0.5,0.5,0.67,0.48,0.83,0.48,0.15,0.49,0.15,0.45,0.15,0.5,0.17,1
0.49,0.15,0.48,0.24,0.44,0.22,0.39,0.17,0.33,0.11,0.52,0.26,0.52,0.39,0.52,0.5,0.45,0.5,0.45,0.7,0.46,0.87,0.51,0.5,0.51,0.7,0.5,0.87,0.48,0.13,0.5,0.13,0.46,0.15,0.51,0.15,1
0.51,0.15,0.51,0.24,0.48,0.22,0.45,0.11,0.44,0,0.55,0.26,0.55,0.37,0,0,0.48,0.48,0.49,0.67,0.46,0.87,0.54,0.48,0.52,0.7,0.5,0.87,0.5,0.13,0.52,0.13,0.49,0.15,0.54,0.15,1
0.52,0.13,0.51,0.24,0.49,0.22,0.5,0.09,0.52,0,0.55,0.24,0,0,0,0,0.49,0.48,0.49,0.7,0.49,0.89,0.54,0.48,0.52,0.7,0.5,0.87,0.51,0.13,0.54,0.13,0.5,0.13,0.55,0.15,1
0.52,0.13,0.51,0.24,0.49,0.22,0.51,0.09,0.56,0,0.55,0.24,0,0,0,0,0.49,0.48,0.49,0.7,0.49,0.89,0.54,0.48,0.52,0.7,0.5,0.87,0.52,0.11,0.54,0.13,0,0,0.55,0.15,1
0.51,0.15,0.51,0.24,0.48,0.22,0.48,0.11,0.5,0,0.54,0.24,0.55,0.37,0.55,0.5,0.48,0.48,0.48,0.7,0.48,0.89,0.54,0.5,0.52,0.7,0.5,0.87,0.5,0.13,0.52,0.13,0.49,0.13,0.54,0.15,1
0.48,0.15,0.48,0.24,0.44,0.22,0.42,0.13,0.42,0.04,0.51,0.26,0,0,0,0,0.45,0.5,0.44,0.7,0.44,0.87,0.5,0.5,0.5,0.7,0.5,0.87,0.46,0.13,0.49,0.13,0.46,0.15,0.5,0.15,1
0.45,0.17,0.45,0.26,0.42,0.24,0.38,0.17,0.35,0.11,0.5,0.26,0.5,0.39,0.51,0.48,0.44,0.5,0.44,0.67,0.44,0.85,0.49,0.5,0.48,0.67,0.46,0.83,0.45,0.15,0.46,0.15,0.44,0.17,0.48,0.17,1
0.46,0.2,0.46,0.26,0.43,0.26,0.39,0.26,0.33,0.22,0.5,0.28,0.51,0.39,0.51,0.5,0.44,0.5,0.44,0.67,0.44,0.85,0.49,0.52,0.48,0.7,0.45,0.83,0.45,0.17,0.48,0.17,0.45,0.2,0.49,0.17,1
0.46,0.2,0.46,0.28,0.42,0.28,0.38,0.35,0.33,0.41,0.5,0.28,0.5,0.41,0.5,0.52,0.44,0.5,0.43,0.67,0.43,0.83,0.49,0.52,0.48,0.67,0.46,0.83,0.45,0.17,0.46,0.17,0.44,0.2,0.48,0.2,1
0.45,0.2,0.45,0.28,0.42,0.28,0.39,0.39,0.35,0.48,0.49,0.28,0.5,0.39,0.5,0.5,0.43,0.5,0.43,0.67,0.43,0.83,0.48,0.52,0.46,0.67,0.45,0.83,0.44,0.17,0.46,0.17,0.43,0.2,0.48,0.2,1
0.45,0.2,0.45,0.28,0.42,0.28,0.37,0.35,0.32,0.39,0.49,0.28,0.5,0.39,0.5,0.5,0.43,0.5,0.43,0.67,0.43,0.83,0.48,0.52,0.46,0.67,0.45,0.83,0.45,0.17,0.46,0.17,0.44,0.2,0.48,0.2,1
0.46,0.2,0.46,0.28,0.42,0.26,0.37,0.26,0.31,0.24,0.5,0.28,0.5,0.41,0.5,0.52,0.43,0.5,0.43,0.67,0.43,0.83,0.49,0.52,0.48,0.67,0.45,0.83,0.45,0.17,0.46,0.17,0.44,0.2,0.49,0.2,1
0.46,0.2,0.46,0.28,0.43,0.26,0.38,0.22,0.33,0.15,0.5,0.28,0.5,0.41,0.51,0.5,0.44,0.5,0.43,0.67,0.43,0.83,0.49,0.52,0.48,0.67,0.45,0.83,0.46,0.17,0.48,0.17,0.45,0.2,0.49,0.2,1
0.46,0.2,0.46,0.28,0.44,0.26,0.42,0.17,0.39,0.07,0.5,0.28,0.5,0.41,0.5,0.5,0.44,0.48,0.43,0.67,0.43,0.83,0.49,0.5,0.48,0.67,0.45,0.83,0.46,0.17,0.48,0.17,0.45,0.2,0.49,0.2,1
0.46,0.2,0.48,0.28,0.44,0.26,0.44,0.15,0.46,0.07,0.5,0.31,0.5,0.41,0.5,0.5,0.44,0.5,0.43,0.67,0.43,0.83,0.49,0.5,0.48,0.67,0.45,0.83,0.46,0.17,0.48,0.17,0.45,0.2,0.49,0.2,1
0.46,0.17,0.46,0.26,0.44,0.26,0.48,0.2,0.51,0.15,0.49,0.28,0.5,0.41,0,0,0.44,0.48,0.43,0.67,0.43,0.83,0.49,0.5,0.48,0.67,0.45,0.83,0.46,0.17,0,0,0.45,0.2,0,0,1
0.46,0.2,0.46,0.26,0.44,0.24,0.49,0.22,0.54,0.2,0.49,0.28,0,0,0,0,0.44,0.48,0.43,0.67,0.43,0.83,0.49,0.5,0.48,0.67,0.45,0.83,0.45,0.17,0.46,0.17,0.44,0.2,0.49,0.17,1
0.46,0.17,0.46,0.26,0.44,0.26,0.48,0.2,0.51,0.15,0.49,0.28,0,0,0,0,0.44,0.48,0.43,0.67,0.43,0.83,0.49,0.5,0.48,0.67,0.45,0.83,0.46,0.17,0,0,0.45,0.2,0,0,1
0.46,0.2,0.48,0.28,0.44,0.26,0.43,0.17,0.45,0.09,0.5,0.28,0.51,0.41,0.51,0.5,0.44,0.5,0.43,0.67,0.43,0.83,0.49,0.5,0.48,0.67,0.45,0.83,0.46,0.17,0.48,0.17,0.45,0.2,0.49,0.2,1
0.46,0.2,0.46,0.26,0.44,0.26,0.42,0.17,0.4,0.07,0.5,0.28,0.51,0.41,0.51,0.5,0.44,0.5,0.43,0.67,0.43,0.83,0.49,0.5,0.48,0.67,0.45,0.83,0.46,0.17,0.48,0.17,0.45,0.2,0.49,0.2,1
0.46,0.2,0.46,0.26,0.43,0.26,0.39,0.2,0.35,0.11,0.5,0.28,0.51,0.41,0.51,0.52,0.44,0.5,0.43,0.67,0.43,0.83,0.49,0.5,0.48,0.67,0.45,0.83,0.45,0.17,0.48,0.17,0.45,0.2,0.49,0.2,1
0.46,0.2,0.46,0.28,0.43,0.26,0.38,0.24,0.33,0.2,0.5,0.28,0.51,0.39,0.51,0.5,0.44,0.5,0.43,0.67,0.43,0.83,0.49,0.52,0.48,0.67,0.45,0.83,0.45,0.17,0.48,0.17,0.44,0.2,0.49,0.17,1
0.45,0.2,0.45,0.28,0.42,0.28,0.37,0.28,0.32,0.31,0.5,0.28,0.52,0.37,0.55,0.44,0.43,0.5,0.43,0.67,0.43,0.83,0.48,0.5,0.48,0.67,0.45,0.83,0.44,0.17,0.46,0.17,0.44,0.2,0.48,0.17,1
0.43,0.2,0.44,0.28,0.39,0.28,0.34,0.31,0.28,0.33,0.48,0.26,0.52,0.26,0.57,0.22,0.42,0.5,0.42,0.67,0.43,0.83,0.46,0.5,0.46,0.67,0.45,0.83,0.42,0.17,0.44,0.17,0.42,0.2,0.45,0.2,1
0.43,0.2,0.43,0.28,0.39,0.28,0.34,0.35,0.28,0.39,0.46,0.26,0.5,0.2,0.52,0.11,0.4,0.5,0.42,0.67,0.42,0.83,0.46,0.5,0.46,0.67,0.48,0.85,0.42,0.17,0.43,0.17,0.4,0.2,0.44,0.2,1
0.44,0.2,0.44,0.28,0.4,0.31,0.37,0.37,0.32,0.41,0.48,0.26,0.49,0.15,0.46,0.09,0.43,0.5,0.42,0.67,0.43,0.83,0.48,0.5,0.48,0.67,0.48,0.85,0.43,0.17,0.44,0.17,0.42,0.2,0.46,0.17,1
0.44,0.2,0.45,0.28,0.43,0.28,0.39,0.37,0.34,0.46,0.49,0.26,0.49,0.17,0.42,0.11,0.43,0.5,0.43,0.67,0.43,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.44,0.17,0.45,0.17,0.43,0.2,0.48,0.2,1
0.45,0.2,0.45,0.28,0.43,0.28,0.39,0.39,0.34,0.46,0.49,0.28,0.49,0.17,0.43,0.11,0.43,0.5,0.43,0.67,0.43,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.44,0.17,0.45,0.17,0.43,0.2,0.48,0.2,1
0.45,0.2,0.45,0.28,0.43,0.28,0.39,0.37,0.34,0.46,0.49,0.26,0.51,0.15,0.49,0.09,0.43,0.5,0.42,0.67,0.43,0.83,0.48,0.5,0.49,0.7,0.48,0.85,0.44,0.17,0.45,0.17,0.43,0.2,0.48,0.17,1
0.44,0.17,0.45,0.28,0.42,0.28,0.38,0.39,0.34,0.46,0.49,0.26,0.54,0.2,0.56,0.11,0.42,0.5,0.42,0.67,0.43,0.83,0.48,0.5,0.48,0.67,0.48,0.85,0.44,0.17,0.45,0.17,0.43,0.2,0.46,0.17,1
0.44,0.17,0.44,0.28,0.4,0.28,0.37,0.39,0.33,0.48,0.49,0.26,0.54,0.22,0.59,0.13,0.42,0.5,0.42,0.67,0.43,0.83,0.46,0.5,0.48,0.67,0.48,0.85,0.43,0.17,0.44,0.17,0.42,0.2,0.46,0.17,1
0.44,0.2,0.44,0.28,0.4,0.28,0.37,0.39,0.33,0.48,0.48,0.26,0.52,0.2,0.55,0.13,0.42,0.5,0.42,0.67,0.42,0.83,0.46,0.5,0.48,0.67,0.48,0.85,0.43,0.17,0.44,0.17,0.42,0.2,0.45,0.17,1
0.44,0.2,0.44,0.28,0.4,0.31,0.38,0.39,0.34,0.5,0.48,0.26,0.5,0.17,0.5,0.09,0.42,0.5,0.42,0.67,0.43,0.83,0.46,0.5,0.48,0.67,0.48,0.85,0.43,0.17,0.44,0.17,0.42,0.2,0.45,0.17,1
0.44,0.2,0.44,0.28,0.42,0.28,0.39,0.41,0.35,0.5,0.48,0.26,0.48,0.15,0.43,0.09,0.43,0.5,0.42,0.67,0.43,0.83,0.48,0.5,0.48,0.67,0.48,0.85,0.43,0.17,0.44,0.17,0.42,0.2,0.46,0.17,1
0.43,0.2,0.45,0.28,0.42,0.28,0.4,0.39,0.37,0.5,0.48,0.26,0.46,0.17,0.39,0.13,0.42,0.5,0.42,0.67,0.43,0.83,0.46,0.5,0.48,0.67,0.48,0.85,0,0,0.44,0.17,0.42,0.2,0.45,0.17,1
0.44,0.2,0.45,0.28,0.42,0.28,0.4,0.39,0.38,0.5,0.48,0.26,0.48,0.17,0.4,0.13,0.42,0.5,0.42,0.67,0.43,0.83,0.48,0.5,0.48,0.67,0.48,0.85,0.43,0.17,0.44,0.17,0.43,0.2,0.46,0.2,1
0.44,0.2,0.45,0.26,0.42,0.28,0.39,0.39,0.37,0.5,0.49,0.26,0.5,0.17,0.46,0.09,0.43,0.5,0.42,0.67,0.43,0.83,0.48,0.5,0.48,0.7,0.48,0.85,0.44,0.17,0.45,0.17,0.43,0.2,0.46,0.17,1
0.44,0.17,0.44,0.28,0.4,0.28,0.38,0.39,0.35,0.5,0.49,0.26,0.52,0.17,0.54,0.07,0.43,0.5,0.42,0.67,0.43,0.83,0.48,0.5,0.48,0.7,0.48,0.85,0.44,0.17,0.45,0.17,0.43,0.2,0.46,0.17,1
0.44,0.17,0.44,0.28,0.4,0.28,0.38,0.39,0.35,0.48,0.49,0.26,0.54,0.22,0.57,0.13,0.42,0.5,0.42,0.67,0.43,0.83,0.48,0.5,0.48,0.67,0.48,0.85,0.43,0.17,0.45,0.17,0.42,0.17,0.46,0.17,1
0.44,0.2,0.44,0.28,0.4,0.28,0.38,0.39,0.35,0.5,0.49,0.26,0.54,0.22,0.57,0.15,0.42,0.5,0.42,0.67,0.43,0.83,0.48,0.5,0.48,0.7,0.48,0.85,0.43,0.17,0.44,0.17,0.42,0.2,0.46,0.17,1
0.44,0.2,0.44,0.28,0.4,0.31,0.39,0.41,0.37,0.5,0.49,0.26,0.52,0.2,0.56,0.11,0.43,0.5,0.42,0.67,0.43,0.83,0.48,0.5,0.48,0.7,0.48,0.85,0.43,0.17,0.45,0.17,0.42,0.2,0.46,0.17,1
0.44,0.2,0.45,0.28,0.42,0.28,0.39,0.41,0.38,0.5,0.49,0.26,0.51,0.17,0.5,0.07,0.43,0.5,0.42,0.67,0.43,0.83,0.48,0.5,0.48,0.67,0.48,0.85,0.44,0.17,0.45,0.17,0.43,0.2,0.46,0.17,1
0.44,0.2,0.45,0.28,0.42,0.28,0.4,0.41,0.39,0.5,0.49,0.26,0.48,0.15,0.43,0.09,0.43,0.5,0.43,0.67,0.43,0.83,0.48,0.5,0.49,0.7,0.48,0.85,0.44,0.17,0.45,0.17,0.43,0.2,0.46,0.17,1
0.45,0.2,0.45,0.26,0.42,0.28,0.4,0.39,0.37,0.5,0.49,0.26,0.51,0.15,0.49,0.09,0.43,0.5,0.43,0.67,0.43,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.44,0.17,0.45,0.17,0.43,0.2,0.48,0.2,1
0.45,0.2,0.45,0.28,0.42,0.28,0.37,0.35,0.31,0.41,0.5,0.26,0.54,0.2,0.57,0.11,0.43,0.5,0.43,0.67,0.43,0.83,0.48,0.5,0.49,0.7,0.48,0.85,0.44,0.17,0.45,0.17,0.43,0.2,0.48,0.17,1
0.45,0.2,0.45,0.26,0.42,0.28,0.35,0.28,0.28,0.28,0.49,0.26,0.54,0.22,0.59,0.11,0.43,0.5,0.43,0.67,0.43,0.83,0.48,0.5,0.49,0.7,0.48,0.85,0.45,0.17,0.46,0.17,0.44,0.2,0.48,0.2,1
0.45,0.2,0.45,0.26,0.42,0.26,0.37,0.22,0.32,0.13,0.49,0.26,0.52,0.2,0.56,0.07,0.43,0.5,0.43,0.67,0.43,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.45,0.2,0.46,0.17,0.44,0.2,0.48,0.2,1
0.46,0.2,0.46,0.26,0.43,0.26,0.4,0.17,0.39,0.07,0.5,0.26,0.51,0.17,0.5,0.04,0.43,0.48,0.43,0.67,0.43,0.83,0.48,0.48,0.49,0.67,0.48,0.85,0.45,0.2,0.46,0.2,0.44,0.2,0.48,0.2,1
0.46,0.2,0.46,0.28,0.44,0.28,0.43,0.17,0.45,0.11,0.5,0.28,0.5,0.17,0.46,0.11,0.43,0.48,0.43,0.67,0.43,0.83,0.48,0.48,0.49,0.67,0.48,0.85,0.45,0.17,0.46,0.17,0.45,0.2,0.49,0.2,1
0.46,0.2,0.46,0.26,0.44,0.28,0.43,0.17,0.44,0.11,0.5,0.28,0.5,0.2,0.48,0.11,0.44,0.48,0.43,0.67,0.43,0.83,0.49,0.48,0.49,0.67,0.48,0.85,0.46,0.2,0.48,0.2,0.45,0.2,0.49,0.2,1
0.46,0.2,0.46,0.26,0.44,0.26,0.43,0.17,0.44,0.09,0.5,0.26,0.51,0.17,0.46,0.09,0.44,0.48,0.43,0.67,0.43,0.83,0.49,0.48,0.49,0.67,0.48,0.85,0.45,0.2,0.48,0.2,0.45,0.2,0.49,0.2,1
0.46,0.2,0.46,0.26,0.43,0.26,0.4,0.2,0.39,0.09,0.5,0.26,0.52,0.2,0.52,0.13,0.43,0.48,0.43,0.67,0.43,0.83,0.49,0.5,0.49,0.67,0.48,0.85,0.45,0.2,0.48,0.17,0.44,0.2,0.49,0.2,1
0.46,0.2,0.46,0.26,0.43,0.26,0.38,0.22,0.33,0.15,0.5,0.26,0.54,0.22,0.57,0.13,0.43,0.5,0.43,0.67,0.43,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.45,0.2,0.46,0.17,0.44,0.2,0.48,0.2,1
0.45,0.2,0.46,0.28,0.43,0.28,0.37,0.26,0.31,0.26,0.5,0.26,0.55,0.24,0.6,0.17,0.43,0.5,0.43,0.67,0.43,0.83,0.48,0.5,0.49,0.7,0.48,0.85,0.45,0.17,0.46,0.17,0.44,0.2,0.48,0.2,1
0.45,0.2,0.46,0.28,0.43,0.28,0.38,0.26,0.32,0.24,0.5,0.26,0.55,0.22,0.59,0.13,0.44,0.5,0.43,0.67,0.43,0.83,0.49,0.5,0.49,0.7,0.48,0.85,0.44,0.2,0.46,0.2,0.44,0.22,0.48,0.2,1
0.44,0.22,0.46,0.28,0.44,0.31,0.42,0.24,0.42,0.15,0.5,0.28,0.51,0.22,0.49,0.13,0.44,0.5,0.44,0.67,0.44,0.81,0.48,0.5,0.48,0.67,0.48,0.85,0,0,0.45,0.22,0,0,0.48,0.22,1
0,0,0.44,0.28,0.43,0.31,0.42,0.24,0.43,0.17,0.48,0.28,0.46,0.22,0.44,0.17,0.43,0.5,0.43,0.67,0.45,0.81,0.46,0.5,0.48,0.67,0.48,0.83,0,0,0,0,0,0,0,0,1
0,0,0.44,0.33,0.42,0.33,0.45,0.24,0.43,0.22,0.46,0.31,0.45,0.24,0,0,0.43,0.52,0.43,0.67,0.44,0.83,0.46,0.52,0.48,0.67,0.48,0.83,0,0,0,0,0,0,0,0,1
0,0,0.44,0.31,0.43,0.33,0.45,0.24,0.43,0.2,0.48,0.31,0.49,0.31,0.49,0.22,0.43,0.52,0.43,0.67,0.44,0.83,0.46,0.5,0.48,0.67,0.48,0.83,0,0,0,0,0,0,0,0,1
0.45,0.24,0.46,0.31,0.44,0.31,0.42,0.24,0.44,0.15,0.49,0.28,0.5,0.22,0.46,0.15,0.44,0.5,0.44,0.67,0.45,0.81,0.48,0.5,0.48,0.67,0.48,0.83,0.44,0.22,0.45,0.22,0,0,0.48,0.22,1
0.46,0.2,0.48,0.26,0.44,0.28,0.39,0.22,0.35,0.15,0.51,0.26,0.55,0.2,0.57,0.11,0.44,0.5,0.44,0.67,0.44,0.83,0.49,0.5,0.49,0.7,0.48,0.85,0.45,0.2,0.48,0.17,0.45,0.2,0.49,0.2,1
0.45,0.2,0.46,0.26,0.43,0.28,0.37,0.26,0.31,0.24,0.5,0.26,0.56,0.22,0.6,0.15,0.44,0.5,0.43,0.67,0.44,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.45,0.17,0.46,0.17,0.44,0.2,0.48,0.17,1
0.45,0.2,0.45,0.28,0.42,0.28,0.37,0.28,0.31,0.31,0.49,0.26,0.55,0.24,0.6,0.17,0.43,0.5,0.43,0.67,0.44,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.44,0.17,0.45,0.17,0.43,0.2,0.48,0.17,1
0.45,0.2,0.45,0.28,0.42,0.28,0.37,0.33,0.31,0.37,0.49,0.26,0.55,0.28,0.6,0.26,0.43,0.5,0.43,0.67,0.44,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.44,0.17,0.45,0.17,0.43,0.2,0.46,0.2,1
0.45,0.2,0.45,0.28,0.42,0.28,0.37,0.35,0.31,0.39,0.49,0.28,0.54,0.31,0.6,0.31,0.43,0.5,0.43,0.67,0.44,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.44,0.2,0.45,0.17,0.43,0.2,0.46,0.2,1
0.45,0.2,0.45,0.28,0.42,0.28,0.35,0.33,0.29,0.35,0.5,0.28,0.55,0.26,0.6,0.24,0.43,0.5,0.43,0.67,0.44,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.44,0.17,0.45,0.17,0.43,0.2,0.48,0.2,1
0.45,0.2,0.45,0.28,0.42,0.28,0.37,0.26,0.29,0.26,0.49,0.26,0.55,0.22,0.59,0.17,0.43,0.5,0.44,0.67,0.44,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.44,0.2,0.46,0.17,0.44,0.2,0.48,0.2,1
0.45,0.2,0.45,0.26,0.42,0.26,0.37,0.22,0.31,0.17,0.5,0.26,0.54,0.22,0.57,0.11,0.43,0.5,0.44,0.67,0.44,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.45,0.2,0.46,0.17,0.44,0.2,0.48,0.2,1
0.46,0.2,0.45,0.26,0.42,0.26,0.38,0.2,0.34,0.11,0.5,0.26,0.52,0.2,0.56,0.04,0.43,0.5,0.44,0.67,0.44,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.45,0.2,0.46,0.2,0.44,0.2,0.48,0.2,1
0.46,0.2,0.46,0.26,0.43,0.26,0.4,0.17,0.39,0.07,0.49,0.26,0.51,0.17,0.51,0.04,0.43,0.48,0.44,0.67,0.44,0.83,0.48,0.48,0.49,0.67,0.48,0.85,0.45,0.2,0.46,0.2,0.44,0.2,0.48,0.2,1
0.46,0.2,0.46,0.26,0.43,0.26,0.43,0.17,0.44,0.07,0.49,0.28,0.5,0.17,0.46,0.07,0.43,0.48,0.44,0.67,0.44,0.83,0.48,0.48,0.49,0.67,0.48,0.85,0.45,0.2,0.46,0.2,0.44,0.2,0.48,0.2,1
0.46,0.2,0.46,0.26,0.43,0.26,0.43,0.17,0.44,0.09,0.49,0.28,0.49,0.17,0.46,0.09,0.43,0.48,0.44,0.67,0.44,0.83,0.48,0.48,0.49,0.67,0.48,0.85,0.45,0.2,0.46,0.2,0.44,0.2,0.48,0.2,1
0.46,0.2,0.46,0.26,0.43,0.26,0.42,0.17,0.42,0.07,0.49,0.26,0.5,0.17,0.48,0.07,0.43,0.48,0.44,0.67,0.44,0.83,0.48,0.48,0.49,0.67,0.48,0.85,0.45,0.2,0.46,0.2,0.44,0.2,0.49,0.2,1
0.46,0.2,0.46,0.26,0.43,0.26,0.38,0.2,0.35,0.11,0.5,0.26,0.52,0.2,0.52,0.11,0.43,0.5,0.44,0.67,0.44,0.83,0.48,0.48,0.49,0.67,0.48,0.85,0.45,0.2,0.46,0.17,0.44,0.2,0.48,0.2,1
0.45,0.2,0.45,0.26,0.42,0.28,0.37,0.24,0.31,0.22,0.5,0.26,0.55,0.22,0.59,0.15,0.43,0.5,0.44,0.67,0.44,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.44,0.2,0.46,0.17,0.44,0.2,0.48,0.2,1
0.45,0.2,0.45,0.28,0.42,0.28,0.37,0.28,0.31,0.28,0.49,0.26,0.55,0.26,0.6,0.22,0.43,0.5,0.43,0.67,0.44,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.44,0.17,0.46,0.17,0.43,0.2,0.48,0.2,1
0.45,0.2,0.45,0.28,0.42,0.28,0.35,0.31,0.31,0.35,0.49,0.28,0.54,0.28,0.6,0.26,0.43,0.5,0.43,0.67,0.44,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.44,0.17,0.45,0.17,0.43,0.2,0.48,0.2,1
0.45,0.2,0.45,0.28,0.42,0.28,0.35,0.33,0.31,0.37,0.49,0.28,0.55,0.28,0.6,0.26,0.43,0.5,0.43,0.67,0.44,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.44,0.17,0.45,0.17,0.43,0.2,0.48,0.2,1
0.45,0.2,0.45,0.28,0.42,0.28,0.35,0.28,0.29,0.28,0.49,0.26,0.55,0.24,0.6,0.2,0.43,0.5,0.43,0.67,0.44,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.45,0.17,0.46,0.17,0.44,0.2,0.48,0.2,1
0.45,0.2,0.45,0.26,0.42,0.26,0.37,0.24,0.31,0.17,0.5,0.26,0.54,0.22,0.59,0.11,0.43,0.5,0.44,0.67,0.44,0.83,0.48,0.5,0.49,0.67,0.48,0.85,0.45,0.17,0.46,0.17,0.44,0.2,0.48,0.2,1
0.46,0.2,0.46,0.26,0.43,0.26,0.39,0.2,0.34,0.11,0.5,0.26,0.52,0.17,0.54,0.07,0.43,0.48,0.44,0.67,0.44,0.83,0.48,0.48,0.49,0.67,0.48,0.85,0.45,0.2,0.46,0.17,0.44,0.2,0.48,0.2,1
0.46,0.2,0.46,0.26,0.43,0.26,0.42,0.17,0.4,0.07,0.49,0.26,0.51,0.15,0.5,0.04,0.43,0.48,0.44,0.67,0.44,0.83,0.48,0.48,0.49,0.67,0.48,0.85,0.45,0.2,0.46,0.2,0.44,0.2,0.48,0.2,1
0.46,0.2,0.46,0.28,0.43,0.28,0.43,0.17,0.44,0.09,0.49,0.28,0.49,0.17,0.46,0.11,0.43,0.48,0.44,0.67,0.44,0.83,0.48,0.48,0.49,0.67,0.48,0.85,0.45,0.2,0.46,0.2,0.44,0.2,0.48,0.2,1
0.46,0.22,0.46,0.28,0.43,0.28,0.43,0.17,0.44,0.11,0.49,0.28,0.49,0.17,0.46,0.11,0.43,0.48,0.44,0.67,0.44,0.83,0.48,0.48,0.49,0.67,0.48,0.85,0.45,0.2,0.46,0.2,0.44,0.2,0.48,0.22,1
0.46,0.22,0.46,0.28,0.44,0.28,0.43,0.17,0.43,0.11,0.49,0.28,0.49,0.17,0.43,0.11,0.43,0.48,0.44,0.67,0.44,0.83,0.48,0.48,0.49,0.67,0.48,0.85,0.45,0.2,0.46,0.2,0.44,0.22,0.48,0.22,1
0.46,0.2,0.46,0.26,0.43,0.26,0.43,0.2,0.43,0.11,0.49,0.26,0.5,0.17,0.45,0.09,0.44,0.48,0.44,0.67,0.44,0.83,0.49,0.48,0.49,0.67,0.48,0.85,0.45,0.2,0.46,0.2,0.44,0.2,0.49,0.2,1
